Tahun,Bulan,Hari,Tanggal,Pajak
2013,9,18,2013-09-18,5446084000.0
2013,9,19,2013-09-19,5541746000.0
2013,9,20,2013-09-20,5629092400.0
2013,9,21,2013-09-21,5708284400.0
2013,9,22,2013-09-22,5779612700.0
2013,9,23,2013-09-23,5843467300.0
2013,9,24,2013-09-24,5900316700.0
2013,9,25,2013-09-25,5950677000.0
2013,9,26,2013-09-26,5995089000.0
2013,9,27,2013-09-27,6034098000.0
2013,9,28,2013-09-28,6068238300.0
2013,9,29,2013-09-29,6098024400.0
2013,9,30,2013-09-30,6123939300.0
2013,10,1,2013-10-01,3167061500.0
2013,10,2,2013-10-02,3302366000.0
2013,10,3,2013-10-03,3441513700.0
2013,10,4,2013-10-04,3583977700.0
2013,10,5,2013-10-05,3729107200.0
2013,10,6,2013-10-06,3876121300.0
2013,10,7,2013-10-07,4024126000.0
2013,10,8,2013-10-08,4172121300.0
2013,10,9,2013-10-09,4319034400.0
2013,10,10,2013-10-10,4463746000.0
2013,10,11,2013-10-11,4605133300.0
2013,10,12,2013-10-12,4742111700.0
2013,10,13,2013-10-13,4873675300.0
2013,10,14,2013-10-14,4998940000.0
2013,10,15,2013-10-15,5117176000.0
2013,10,16,2013-10-16,5227823600.0
2013,10,17,2013-10-17,5330510300.0
2013,10,18,2013-10-18,5425050600.0
2013,10,19,2013-10-19,5511432000.0
2013,10,20,2013-10-20,5589797400.0
2013,10,21,2013-10-21,5660420600.0
2013,10,22,2013-10-22,5723678000.0
2013,10,23,2013-10-23,5780026400.0
2013,10,24,2013-10-24,5829962000.0
2013,10,25,2013-10-25,5874017000.0
2013,10,26,2013-10-26,5912727000.0
2013,10,27,2013-10-27,5946616300.0
2013,10,28,2013-10-28,5976190500.0
2013,10,29,2013-10-29,6001927000.0
2013,10,30,2013-10-30,6024269300.0
2013,10,31,2013-10-31,6043624000.0
2013,11,1,2013-11-01,3468978000.0
2013,11,2,2013-11-02,3615620900.0
2013,11,3,2013-11-03,3765908200.0
2013,11,4,2013-11-04,3919176700.0
2013,11,5,2013-11-05,4074630100.0
2013,11,6,2013-11-06,4231343600.0
2013,11,7,2013-11-07,4388280000.0
2013,11,8,2013-11-08,4544315400.0
2013,11,9,2013-11-09,4698272000.0
2013,11,10,2013-11-10,4848955400.0
2013,11,11,2013-11-11,4995204600.0
2013,11,12,2013-11-12,5135932400.0
2013,11,13,2013-11-13,5270171600.0
2013,11,14,2013-11-14,5397111000.0
2013,11,15,2013-11-15,5516117500.0
2013,11,16,2013-11-16,5626754000.0
2013,11,17,2013-11-17,5728783400.0
2013,11,18,2013-11-18,5822155000.0
2013,11,19,2013-11-19,5906985000.0
2013,11,20,2013-11-20,5983540000.0
2013,11,21,2013-11-21,6052198000.0
2013,11,22,2013-11-22,6113422300.0
2013,11,23,2013-11-23,6167738000.0
2013,11,24,2013-11-24,6215701000.0
2013,11,25,2013-11-25,6257877500.0
2013,11,26,2013-11-26,6294830000.0
2013,11,27,2013-11-27,6327098400.0
2013,11,28,2013-11-28,6355196000.0
2013,11,29,2013-11-29,6379599400.0
2013,11,30,2013-11-30,6400748500.0
2013,12,1,2013-12-01,3486571000.0
2013,12,2,2013-12-02,3632346400.0
2013,12,3,2013-12-03,3781258200.0
2013,12,4,2013-12-04,3932569000.0
2013,12,5,2013-12-05,4085413000.0
2013,12,6,2013-12-06,4238813200.0
2013,12,7,2013-12-07,4391693300.0
2013,12,8,2013-12-08,4542915000.0
2013,12,9,2013-12-09,4691313000.0
2013,12,10,2013-12-10,4835738000.0
2013,12,11,2013-12-11,4975098400.0
2013,12,12,2013-12-12,5108407300.0
2013,12,13,2013-12-13,5234819600.0
2013,12,14,2013-12-14,5353658400.0
2013,12,15,2013-12-15,5464434700.0
2013,12,16,2013-12-16,5566854700.0
2013,12,17,2013-12-17,5660811000.0
2013,12,18,2013-12-18,5746368000.0
2013,12,19,2013-12-19,5823740400.0
2013,12,20,2013-12-20,5893266400.0
2013,12,21,2013-12-21,5955375600.0
2013,12,22,2013-12-22,6010564600.0
2013,12,23,2013-12-23,6059370000.0
2013,12,24,2013-12-24,6102342700.0
2013,12,25,2013-12-25,6140035600.0
2013,12,26,2013-12-26,6172984000.0
2013,12,27,2013-12-27,6201699000.0
2013,12,28,2013-12-28,6226658300.0
2013,12,29,2013-12-29,6248303000.0
2013,12,30,2013-12-30,6267035000.0
2013,12,31,2013-12-31,6283219000.0
2014,1,1,2014-01-01,2192170800.0
2014,1,2,2014-01-02,2288104200.0
2014,1,3,2014-01-03,2388339200.0
2014,1,4,2014-01-04,2492895700.0
2014,1,5,2014-01-05,2601736200.0
2014,1,6,2014-01-06,2714756400.0
2014,1,7,2014-01-07,2831772400.0
2014,1,8,2014-01-08,2952509000.0
2014,1,9,2014-01-09,3076590300.0
2014,1,10,2014-01-10,3203529700.0
2014,1,11,2014-01-11,3332730000.0
2014,1,12,2014-01-12,3463481300.0
2014,1,13,2014-01-13,3594972700.0
2014,1,14,2014-01-14,3726304500.0
2014,1,15,2014-01-15,3856514800.0
2014,1,16,2014-01-16,3984607700.0
2014,1,17,2014-01-17,4109587200.0
2014,1,18,2014-01-18,4230498600.0
2014,1,19,2014-01-19,4346467000.0
2014,1,20,2014-01-20,4456726000.0
2014,1,21,2014-01-21,4560649700.0
2014,1,22,2014-01-22,4657770500.0
2014,1,23,2014-01-23,4747783000.0
2014,1,24,2014-01-24,4830551000.0
2014,1,25,2014-01-25,4906084400.0
2014,1,26,2014-01-26,4974531000.0
2014,1,27,2014-01-27,5036152300.0
2014,1,28,2014-01-28,5091295700.0
2014,1,29,2014-01-29,5140371500.0
2014,1,30,2014-01-30,5183830000.0
2014,1,31,2014-01-31,5222143500.0
2014,2,1,2014-02-01,2782212600.0
2014,2,2,2014-02-02,2904059100.0
2014,2,3,2014-02-03,3030978000.0
2014,2,4,2014-02-04,3162870000.0
2014,2,5,2014-02-05,3299547100.0
2014,2,6,2014-02-06,3440716500.0
2014,2,7,2014-02-07,3585969700.0
2014,2,8,2014-02-08,3734771200.0
2014,2,9,2014-02-09,3886455300.0
2014,2,10,2014-02-10,4040220700.0
2014,2,11,2014-02-11,4195144400.0
2014,2,12,2014-02-12,4350193700.0
2014,2,13,2014-02-13,4504250400.0
2014,2,14,2014-02-14,4656147000.0
2014,2,15,2014-02-15,4804706300.0
2014,2,16,2014-02-16,4948784000.0
2014,2,17,2014-02-17,5087315500.0
2014,2,18,2014-02-18,5219356000.0
2014,2,19,2014-02-19,5344120000.0
2014,2,20,2014-02-20,5460999000.0
2014,2,21,2014-02-21,5569579500.0
2014,2,22,2014-02-22,5669641700.0
2014,2,23,2014-02-23,5761151500.0
2014,2,24,2014-02-24,5844240000.0
2014,2,25,2014-02-25,5919179000.0
2014,2,26,2014-02-26,5986351600.0
2014,2,27,2014-02-27,6046223400.0
2014,2,28,2014-02-28,6099315700.0
2014,3,1,2014-03-01,2682877700.0
2014,3,2,2014-03-02,2799882800.0
2014,3,3,2014-03-03,2921290800.0
2014,3,4,2014-03-04,3046881800.0
2014,3,5,2014-03-05,3176334000.0
2014,3,6,2014-03-06,3309216000.0
2014,3,7,2014-03-07,3444981000.0
2014,3,8,2014-03-08,3582958600.0
2014,3,9,2014-03-09,3722364200.0
2014,3,10,2014-03-10,3862308000.0
2014,3,11,2014-03-11,4001812000.0
2014,3,12,2014-03-12,4139839500.0
2014,3,13,2014-03-13,4275326500.0
2014,3,14,2014-03-14,4407223300.0
2014,3,15,2014-03-15,4534531600.0
2014,3,16,2014-03-16,4656348000.0
2014,3,17,2014-03-17,4771895300.0
2014,3,18,2014-03-18,4880552400.0
2014,3,19,2014-03-19,4981867000.0
2014,3,20,2014-03-20,5075564000.0
2014,3,21,2014-03-21,5161539600.0
2014,3,22,2014-03-22,5239849500.0
2014,3,23,2014-03-23,5310683000.0
2014,3,24,2014-03-24,5374345700.0
2014,3,25,2014-03-25,5431229000.0
2014,3,26,2014-03-26,5481783300.0
2014,3,27,2014-03-27,5526496000.0
2014,3,28,2014-03-28,5565871600.0
2014,3,29,2014-03-29,5600412700.0
2014,3,30,2014-03-30,5630609400.0
2014,3,31,2014-03-31,5656928000.0
2014,4,1,2014-04-01,3058133800.0
2014,4,2,2014-04-02,3190329900.0
2014,4,3,2014-04-03,3326890000.0
2014,4,4,2014-04-04,3467425300.0
2014,4,5,2014-04-05,3611421000.0
2014,4,6,2014-04-06,3758235400.0
2014,4,7,2014-04-07,3907100200.0
2014,4,8,2014-04-08,4057126000.0
2014,4,9,2014-04-09,4207315000.0
2014,4,10,2014-04-10,4356587500.0
2014,4,11,2014-04-11,4503815700.0
2014,4,12,2014-04-12,4647856000.0
2014,4,13,2014-04-13,4787599400.0
2014,4,14,2014-04-14,4922011000.0
2014,4,15,2014-04-15,5050171400.0
2014,4,16,2014-04-16,5171312000.0
2014,4,17,2014-04-17,5284835000.0
2014,4,18,2014-04-18,5390333000.0
2014,4,19,2014-04-19,5487586300.0
2014,4,20,2014-04-20,5576553000.0
2014,4,21,2014-04-21,5657357000.0
2014,4,22,2014-04-22,5730254000.0
2014,4,23,2014-04-23,5795612000.0
2014,4,24,2014-04-24,5853880000.0
2014,4,25,2014-04-25,5905559600.0
2014,4,26,2014-04-26,5951186000.0
2014,4,27,2014-04-27,5991300000.0
2014,4,28,2014-04-28,6026439700.0
2014,4,29,2014-04-29,6057121300.0
2014,4,30,2014-04-30,6083833000.0
2014,5,1,2014-05-01,3186773500.0
2014,5,2,2014-05-02,3322762800.0
2014,5,3,2014-05-03,3462559200.0
2014,5,4,2014-05-04,3605623600.0
2014,5,5,2014-05-05,3751288800.0
2014,5,6,2014-05-06,3898764000.0
2014,5,7,2014-05-07,4047139600.0
2014,5,8,2014-05-08,4195407000.0
2014,5,9,2014-05-09,4342484500.0
2014,5,10,2014-05-10,4487249000.0
2014,5,11,2014-05-11,4628577000.0
2014,5,12,2014-05-12,4765384700.0
2014,5,13,2014-05-13,4896677400.0
2014,5,14,2014-05-14,5021581300.0
2014,5,15,2014-05-15,5139378000.0
2014,5,16,2014-05-16,5249526300.0
2014,5,17,2014-05-17,5351672000.0
2014,5,18,2014-05-18,5445643000.0
2014,5,19,2014-05-19,5531444700.0
2014,5,20,2014-05-20,5609234400.0
2014,5,21,2014-05-21,5679297000.0
2014,5,22,2014-05-22,5742017000.0
2014,5,23,2014-05-23,5797857000.0
2014,5,24,2014-05-24,5847322000.0
2014,5,25,2014-05-25,5890944000.0
2014,5,26,2014-05-26,5929258000.0
2014,5,27,2014-05-27,5962789400.0
2014,5,28,2014-05-28,5992046000.0
2014,5,29,2014-05-29,6017497600.0
2014,5,30,2014-05-30,6039588000.0
2014,5,31,2014-05-31,6058720000.0
2014,6,1,2014-06-01,3566798600.0
2014,6,2,2014-06-02,3716566300.0
2014,6,3,2014-06-03,3869746000.0
2014,6,4,2014-06-04,4025608400.0
2014,6,5,2014-06-05,4183292700.0
2014,6,6,2014-06-06,4341815000.0
2014,6,7,2014-06-07,4500085000.0
2014,6,8,2014-06-08,4656940500.0
2014,6,9,2014-06-09,4811179500.0
2014,6,10,2014-06-10,4961604600.0
2014,6,11,2014-06-11,5107069000.0
2014,6,12,2014-06-12,5246521300.0
2014,6,13,2014-06-13,5379048000.0
2014,6,14,2014-06-14,5503904300.0
2014,6,15,2014-06-15,5620534000.0
2014,6,16,2014-06-16,5728582700.0
2014,6,17,2014-06-17,5827893000.0
2014,6,18,2014-06-18,5918490600.0
2014,6,19,2014-06-19,6000558000.0
2014,6,20,2014-06-20,6074417700.0
2014,6,21,2014-06-21,6140493000.0
2014,6,22,2014-06-22,6199282000.0
2014,6,23,2014-06-23,6251330000.0
2014,6,24,2014-06-24,6297205000.0
2014,6,25,2014-06-25,6337480700.0
2014,6,26,2014-06-26,6372715000.0
2014,6,27,2014-06-27,6403446000.0
2014,6,28,2014-06-28,6430173000.0
2014,6,29,2014-06-29,6453363700.0
2014,6,30,2014-06-30,6473444000.0
2014,7,1,2014-07-01,3660094700.0
2014,7,2,2014-07-02,3810975000.0
2014,7,3,2014-07-03,3964505600.0
2014,7,4,2014-07-04,4119839500.0
2014,7,5,2014-07-05,4276007200.0
2014,7,6,2014-07-06,4431938000.0
2014,7,7,2014-07-07,4586485000.0
2014,7,8,2014-07-08,4738466000.0
2014,7,9,2014-07-09,4886699500.0
2014,7,10,2014-07-10,5030055400.0
2014,7,11,2014-07-11,5167497000.0
2014,7,12,2014-07-12,5298124300.0
2014,7,13,2014-07-13,5421200000.0
2014,7,14,2014-07-14,5536175600.0
2014,7,15,2014-07-15,5642700000.0
2014,7,16,2014-07-16,5740617000.0
2014,7,17,2014-07-17,5829947000.0
2014,7,18,2014-07-18,5910873000.0
2014,7,19,2014-07-19,5983710700.0
2014,7,20,2014-07-20,6048873000.0
2014,7,21,2014-07-21,6106853000.0
2014,7,22,2014-07-22,6158187500.0
2014,7,23,2014-07-23,6203435000.0
2014,7,24,2014-07-24,6243161600.0
2014,7,25,2014-07-25,6277915600.0
2014,7,26,2014-07-26,6308228600.0
2014,7,27,2014-07-27,6334592000.0
2014,7,28,2014-07-28,6357468000.0
2014,7,29,2014-07-29,6377277400.0
2014,7,30,2014-07-30,6394397700.0
2014,7,31,2014-07-31,6409171500.0
2014,8,1,2014-08-01,3874180600.0
2014,8,2,2014-08-02,4030768400.0
2014,8,3,2014-08-03,4189318100.0
2014,8,4,2014-08-04,4348857000.0
2014,8,5,2014-08-05,4508301000.0
2014,8,6,2014-08-06,4666488000.0
2014,8,7,2014-08-07,4822209500.0
2014,8,8,2014-08-08,4974257700.0
2014,8,9,2014-08-09,5121468000.0
2014,8,10,2014-08-10,5262765600.0
2014,8,11,2014-08-11,5397209000.0
2014,8,12,2014-08-12,5524024300.0
2014,8,13,2014-08-13,5642624000.0
2014,8,14,2014-08-14,5752624600.0
2014,8,15,2014-08-15,5853838000.0
2014,8,16,2014-08-16,5946263600.0
2014,8,17,2014-08-17,6030068000.0
2014,8,18,2014-08-18,6105557000.0
2014,8,19,2014-08-19,6173143600.0
2014,8,20,2014-08-20,6233320400.0
2014,8,21,2014-08-21,6286634000.0
2014,8,22,2014-08-22,6333651500.0
2014,8,23,2014-08-23,6374951400.0
2014,8,24,2014-08-24,6411100000.0
2014,8,25,2014-08-25,6442638300.0
2014,8,26,2014-08-26,6470079500.0
2014,8,27,2014-08-27,6493897000.0
2014,8,28,2014-08-28,6514526700.0
2014,8,29,2014-08-29,6532360000.0
2014,8,30,2014-08-30,6547751400.0
2014,8,31,2014-08-31,6561018000.0
2014,9,1,2014-09-01,4225876500.0
2014,9,2,2014-09-02,4393279000.0
2014,9,3,2014-09-03,4561990000.0
2014,9,4,2014-09-04,4730888700.0
2014,9,5,2014-09-05,4898761000.0
2014,9,6,2014-09-06,5064336400.0
2014,9,7,2014-09-07,5226332700.0
2014,9,8,2014-09-08,5383500300.0
2014,9,9,2014-09-09,5534674000.0
2014,9,10,2014-09-10,5678821400.0
2014,9,11,2014-09-11,5815075000.0
2014,9,12,2014-09-12,5942764000.0
2014,9,13,2014-09-13,6061430000.0
2014,9,14,2014-09-14,6170823700.0
2014,9,15,2014-09-15,6270902000.0
2014,9,16,2014-09-16,6361797000.0
2014,9,17,2014-09-17,6443799600.0
2014,9,18,2014-09-18,6517323000.0
2014,9,19,2014-09-19,6582871000.0
2014,9,20,2014-09-20,6641009000.0
2014,9,21,2014-09-21,6692337000.0
2014,9,22,2014-09-22,6737465300.0
2014,9,23,2014-09-23,6776997400.0
2014,9,24,2014-09-24,6811515400.0
2014,9,25,2014-09-25,6841567000.0
2014,9,26,2014-09-26,6867664400.0
2014,9,27,2014-09-27,6890277400.0
2014,9,28,2014-09-28,6909836000.0
2014,9,29,2014-09-29,6926724600.0
2014,9,30,2014-09-30,6941283300.0
2014,10,1,2014-10-01,4244559000.0
2014,10,2,2014-10-02,4409418000.0
2014,10,3,2014-10-03,4574853000.0
2014,10,4,2014-10-04,4739701000.0
2014,10,5,2014-10-05,4902735400.0
2014,10,6,2014-10-06,5062696400.0
2014,10,7,2014-10-07,5218347500.0
2014,10,8,2014-10-08,5368511000.0
2014,10,9,2014-10-09,5512129000.0
2014,10,10,2014-10-10,5648290300.0
2014,10,11,2014-10-11,5776271000.0
2014,10,12,2014-10-12,5895549400.0
2014,10,13,2014-10-13,6005810000.0
2014,10,14,2014-10-14,6106943500.0
2014,10,15,2014-10-15,6199020500.0
2014,10,16,2014-10-16,6282278400.0
2014,10,17,2014-10-17,6357083000.0
2014,10,18,2014-10-18,6423900700.0
2014,10,19,2014-10-19,6483267600.0
2014,10,20,2014-10-20,6535760400.0
2014,10,21,2014-10-21,6581977000.0
2014,10,22,2014-10-22,6622512600.0
2014,10,23,2014-10-23,6657943000.0
2014,10,24,2014-10-24,6688820000.0
2014,10,25,2014-10-25,6715656000.0
2014,10,26,2014-10-26,6738927000.0
2014,10,27,2014-10-27,6759066000.0
2014,10,28,2014-10-28,6776464000.0
2014,10,29,2014-10-29,6791471600.0
2014,10,30,2014-10-30,6804399600.0
2014,10,31,2014-10-31,6815525000.0
2014,11,1,2014-11-01,4565622300.0
2014,11,2,2014-11-02,4739659300.0
2014,11,3,2014-11-03,4913626000.0
2014,11,4,2014-11-04,5086256600.0
2014,11,5,2014-11-05,5256236000.0
2014,11,6,2014-11-06,5422243300.0
2014,11,7,2014-11-07,5583005700.0
2014,11,8,2014-11-08,5737349600.0
2014,11,9,2014-11-09,5884240400.0
2014,11,10,2014-11-10,6022830000.0
2014,11,11,2014-11-11,6152471600.0
2014,11,12,2014-11-12,6272738300.0
2014,11,13,2014-11-13,6383422500.0
2014,11,14,2014-11-14,6484518000.0
2014,11,15,2014-11-15,6576200700.0
2014,11,16,2014-11-16,6658800600.0
2014,11,17,2014-11-17,6732766700.0
2014,11,18,2014-11-18,6798633000.0
2014,11,19,2014-11-19,6856993000.0
2014,11,20,2014-11-20,6908467700.0
2014,11,21,2014-11-21,6953687600.0
2014,11,22,2014-11-22,6993271000.0
2014,11,23,2014-11-23,7027810000.0
2014,11,24,2014-11-24,7057864000.0
2014,11,25,2014-11-25,7083949600.0
2014,11,26,2014-11-26,7106544000.0
2014,11,27,2014-11-27,7126078000.0
2014,11,28,2014-11-28,7142938000.0
2014,11,29,2014-11-29,7157470000.0
2014,11,30,2014-11-30,7169982000.0
2014,12,1,2014-12-01,4534049300.0
2014,12,2,2014-12-02,4703909400.0
2014,12,3,2014-12-03,4873120000.0
2014,12,4,2014-12-04,5040417300.0
2014,12,5,2014-12-05,5204509000.0
2014,12,6,2014-12-06,5364126700.0
2014,12,7,2014-12-07,5518066000.0
2014,12,8,2014-12-08,5665242600.0
2014,12,9,2014-12-09,5804731400.0
2014,12,10,2014-12-10,5935795700.0
2014,12,11,2014-12-11,6057908700.0
2014,12,12,2014-12-12,6170754600.0
2014,12,13,2014-12-13,6274227000.0
2014,12,14,2014-12-14,6368408600.0
2014,12,15,2014-12-15,6453549600.0
2014,12,16,2014-12-16,6530026000.0
2014,12,17,2014-12-17,6598321000.0
2014,12,18,2014-12-18,6658989000.0
2014,12,19,2014-12-19,6712622600.0
2014,12,20,2014-12-20,6759835600.0
2014,12,21,2014-12-21,6801239000.0
2014,12,22,2014-12-22,6837424000.0
2014,12,23,2014-12-23,6868955600.0
2014,12,24,2014-12-24,6896358000.0
2014,12,25,2014-12-25,6920118300.0
2014,12,26,2014-12-26,6940678700.0
2014,12,27,2014-12-27,6958440000.0
2014,12,28,2014-12-28,6973760000.0
2014,12,29,2014-12-29,6986956300.0
2014,12,30,2014-12-30,6998310400.0
2014,12,31,2014-12-31,7008072700.0
2015,1,1,2015-01-01,2230471000.0
2015,1,2,2015-01-02,2328125200.0
2015,1,3,2015-01-03,2430113000.0
2015,1,4,2015-01-04,2536439600.0
2015,1,5,2015-01-05,2647048400.0
2015,1,6,2015-01-06,2761813000.0
2015,1,7,2015-01-07,2880523300.0
2015,1,8,2015-01-08,3002874000.0
2015,1,9,2015-01-09,3128456200.0
2015,1,10,2015-01-10,3256749300.0
2015,1,11,2015-01-11,3387119000.0
2015,1,12,2015-01-12,3518822400.0
2015,1,13,2015-01-13,3651015700.0
2015,1,14,2015-01-14,3782774300.0
2015,1,15,2015-01-15,3913117700.0
2015,1,16,2015-01-16,4041042700.0
2015,1,17,2015-01-17,4165555000.0
2015,1,18,2015-01-18,4285715700.0
2015,1,19,2015-01-19,4400673000.0
2015,1,20,2015-01-20,4509695500.0
2015,1,21,2015-01-21,4612198400.0
2015,1,22,2015-01-22,4707759600.0
2015,1,23,2015-01-23,4796120600.0
2015,1,24,2015-01-24,4877189000.0
2015,1,25,2015-01-25,4951017500.0
2015,1,26,2015-01-26,5017788400.0
2015,1,27,2015-01-27,5077794000.0
2015,1,28,2015-01-28,5131403000.0
2015,1,29,2015-01-29,5179042000.0
2015,1,30,2015-01-30,5221171700.0
2015,1,31,2015-01-31,5258269000.0
2015,2,1,2015-02-01,2827693300.0
2015,2,2,2015-02-02,2951486700.0
2015,2,3,2015-02-03,3080356000.0
2015,2,4,2015-02-04,3214180900.0
2015,2,5,2015-02-05,3352743400.0
2015,2,6,2015-02-06,3495719000.0
2015,2,7,2015-02-07,3642663200.0
2015,2,8,2015-02-08,3793003800.0
2015,2,9,2015-02-09,3946033000.0
2015,2,10,2015-02-10,4100913200.0
2015,2,11,2015-02-11,4256684300.0
2015,2,12,2015-02-12,4412283000.0
2015,2,13,2015-02-13,4566569500.0
2015,2,14,2015-02-14,4718364000.0
2015,2,15,2015-02-15,4866487300.0
2015,2,16,2015-02-16,5009808000.0
2015,2,17,2015-02-17,5147285500.0
2015,2,18,2015-02-18,5278011400.0
2015,2,19,2015-02-19,5401241600.0
2015,2,20,2015-02-20,5516419600.0
2015,2,21,2015-02-21,5623181000.0
2015,2,22,2015-02-22,5721359000.0
2015,2,23,2015-02-23,5810965000.0
2015,2,24,2015-02-24,5892173300.0
2015,2,25,2015-02-25,5965289500.0
2015,2,26,2015-02-26,6030723600.0
2015,2,27,2015-02-27,6088962000.0
2015,2,28,2015-02-28,6140539400.0
2015,3,1,2015-03-01,2727009000.0
2015,3,2,2015-03-02,2845793300.0
2015,3,3,2015-03-03,2968956400.0
2015,3,4,2015-03-04,3096252200.0
2015,3,5,2015-03-05,3227330800.0
2015,3,6,2015-03-06,3361728300.0
2015,3,7,2015-03-07,3498862300.0
2015,3,8,2015-03-08,3638031400.0
2015,3,9,2015-03-09,3778415600.0
2015,3,10,2015-03-10,3919096300.0
2015,3,11,2015-03-11,4059072500.0
2015,3,12,2015-03-12,4197291800.0
2015,3,13,2015-03-13,4332684000.0
2015,3,14,2015-03-14,4464203000.0
2015,3,15,2015-03-15,4590865400.0
2015,3,16,2015-03-16,4711793000.0
2015,3,17,2015-03-17,4826243000.0
2015,3,18,2015-03-18,4933631500.0
2015,3,19,2015-03-19,5033551000.0
2015,3,20,2015-03-20,5125768700.0
2015,3,21,2015-03-21,5210224000.0
2015,3,22,2015-03-22,5287009000.0
2015,3,23,2015-03-23,5356346400.0
2015,3,24,2015-03-24,5418568000.0
2015,3,25,2015-03-25,5474084400.0
2015,3,26,2015-03-26,5523360300.0
2015,3,27,2015-03-27,5566892000.0
2015,3,28,2015-03-28,5605187000.0
2015,3,29,2015-03-29,5638750000.0
2015,3,30,2015-03-30,5668069000.0
2015,3,31,2015-03-31,5693604400.0
2015,4,1,2015-04-01,3105764400.0
2015,4,2,2015-04-02,3239739600.0
2015,4,3,2015-04-03,3378018800.0
2015,4,4,2015-04-04,3520180200.0
2015,4,5,2015-04-05,3665677000.0
2015,4,6,2015-04-06,3813833000.0
2015,4,7,2015-04-07,3963845400.0
2015,4,8,2015-04-08,4114791400.0
2015,4,9,2015-04-09,4265647400.0
2015,4,10,2015-04-10,4415313000.0
2015,4,11,2015-04-11,4562644500.0
2015,4,12,2015-04-12,4706499600.0
2015,4,13,2015-04-13,4845776400.0
2015,4,14,2015-04-14,4979458000.0
2015,4,15,2015-04-15,5106655000.0
2015,4,16,2015-04-16,5226633700.0
2015,4,17,2015-04-17,5338837500.0
2015,4,18,2015-04-18,5442905000.0
2015,4,19,2015-04-19,5538659000.0
2015,4,20,2015-04-20,5626097700.0
2015,4,21,2015-04-21,5705381000.0
2015,4,22,2015-04-22,5776796000.0
2015,4,23,2015-04-23,5840735700.0
2015,4,24,2015-04-24,5897665500.0
2015,4,25,2015-04-25,5948100600.0
2015,4,26,2015-04-26,5992581000.0
2015,4,27,2015-04-27,6031652000.0
2015,4,28,2015-04-28,6065850000.0
2015,4,29,2015-04-29,6095685600.0
2015,4,30,2015-04-30,6121644000.0
2015,5,1,2015-05-01,3234479900.0
2015,5,2,2015-05-02,3372105200.0
2015,5,3,2015-05-03,3513446700.0
2015,5,4,2015-05-04,3657932800.0
2015,5,5,2015-05-05,3804864300.0
2015,5,6,2015-05-06,3953417200.0
2015,5,7,2015-05-07,4102653000.0
2015,5,8,2015-05-08,4251538700.0
2015,5,9,2015-05-09,4398973400.0
2015,5,10,2015-05-10,4543825000.0
2015,5,11,2015-05-11,4684968000.0
2015,5,12,2015-05-12,4821332500.0
2015,5,13,2015-05-13,4951939600.0
2015,5,14,2015-05-14,5075945000.0
2015,5,15,2015-05-15,5192666000.0
2015,5,16,2015-05-16,5301601300.0
2015,5,17,2015-05-17,5402435000.0
2015,5,18,2015-05-18,5495038000.0
2015,5,19,2015-05-19,5579450400.0
2015,5,20,2015-05-20,5655862000.0
2015,5,21,2015-05-21,5724584000.0
2015,5,22,2015-05-22,5786026500.0
2015,5,23,2015-05-23,5840663000.0
2015,5,24,2015-05-24,5889010700.0
2015,5,25,2015-05-25,5931606500.0
2015,5,26,2015-05-26,5968988700.0
2015,5,27,2015-05-27,6001680000.0
2015,5,28,2015-05-28,6030183400.0
2015,5,29,2015-05-29,6054968300.0
2015,5,30,2015-05-30,6076467000.0
2015,5,31,2015-05-31,6095079000.0
2015,6,1,2015-06-01,3616844300.0
2015,6,2,2015-06-02,3768161500.0
2015,6,3,2015-06-03,3922762800.0
2015,6,4,2015-06-04,4079886000.0
2015,6,5,2015-06-05,4238638300.0
2015,6,6,2015-06-06,4398007000.0
2015,6,7,2015-06-07,4556877300.0
2015,6,8,2015-06-08,4714069500.0
2015,6,9,2015-06-09,4868371500.0
2015,6,10,2015-06-10,5018587000.0
2015,6,11,2015-06-11,5163579000.0
2015,6,12,2015-06-12,5302319000.0
2015,6,13,2015-06-13,5433923600.0
2015,6,14,2015-06-14,5557682000.0
2015,6,15,2015-06-15,5673079000.0
2015,6,16,2015-06-16,5779801600.0
2015,6,17,2015-06-17,5877731300.0
2015,6,18,2015-06-18,5966931500.0
2015,6,19,2015-06-19,6047617500.0
2015,6,20,2015-06-20,6120136000.0
2015,6,21,2015-06-21,6184934000.0
2015,6,22,2015-06-22,6242522000.0
2015,6,23,2015-06-23,6293456000.0
2015,6,24,2015-06-24,6338309600.0
2015,6,25,2015-06-25,6377657300.0
2015,6,26,2015-06-26,6412056600.0
2015,6,27,2015-06-27,6442039000.0
2015,6,28,2015-06-28,6468102700.0
2015,6,29,2015-06-29,6490707000.0
2015,6,30,2015-06-30,6510272000.0
2015,7,1,2015-07-01,3708986600.0
2015,7,2,2015-07-02,3861228800.0
2015,7,3,2015-07-03,4015972000.0
2015,7,4,2015-07-04,4172339500.0
2015,7,5,2015-07-05,4329336000.0
2015,7,6,2015-07-06,4485864000.0
2015,7,7,2015-07-07,4640763400.0
2015,7,8,2015-07-08,4792840000.0
2015,7,9,2015-07-09,4940915700.0
2015,7,10,2015-07-10,5083869000.0
